Student_ID,Full_Name,Date_of_Birth,Grade_Level,,email_id
S09882,Amber Ross,15-11-2015,Grade 4,,sudharaju434@gmail.com
S09883,Jason Bates,15-12-2018,Grade 1,,sudharaju434@gmail.com
S09884,Amy Williams,22-12-2009,Grade 4,,sudharaju434@gmail.com
S09885,Steven Martin,08-12-2009,Grade 2,,sudharaju434@gmail.com
S09886,David Moore,03-09-2010,Grade 2,,sudharaju434@gmail.com
S09887,John Bridges,10-02-2019,Grade 5,,sudharaju434@gmail.com
S09888,Teresa Warner,30-04-2011,Grade 4,,sudharaju434@gmail.com
S09889,thomas choi,26-08-2017,Grade 3,,sudharaju434@gmail.com
S09890,Christina Brooks,07-03-2011,Grade 4,,sudharaju434@gmail.com
S09891,ashley braun,29-04-2013,Grade 4,,sudharaju434@gmail.com
S09892,Andrew Valentine,01-07-2013,Grade 3,,sudharaju434@gmail.com
S09893,Kenneth Miles,30-03-2009,Grade 2,,sudharaju434@gmail.com
S09894,Tom Macias,05-04-2016,Grade 3,,sudharaju434@gmail.com
S09895,Angela Galvan,11-02-2015,Grade 1,,sudharaju434@gmail.com
S09896,Amber Jackson,23-07-2016,Grade 1,,sudharaju434@gmail.com
S09897,roger weeks,04-11-2009,Grade 4,,sudharaju434@gmail.com
S09898,Nathan Evans,12-03-2016,Grade 3,,sudharaju434@gmail.com
S09899,Scott Robinson,30-09-2008,Grade 3,,sudharaju434@gmail.com
S09900,Billy Bowen,02-02-2016,Grade 4,,sudharaju434@gmail.com
S09901,David Rodriguez,31-07-2016,Grade 1,,sudharaju434@gmail.com
S09902,Kayla Lopez,17-02-2007,Grade 3,,sudharaju434@gmail.com
S09903,Donna Trevino,05-05-2018,Grade 1,,sudharaju434@gmail.com
S09904,Christopher Schmitt,06-07-2017,Grade 4,,sudharaju434@gmail.com
S09905,Kristie Mason,16-12-2006,Grade 3,,sudharaju434@gmail.com
S09906,Amanda Lyons,24-03-2015,Grade 1,,sudharaju434@gmail.com
S09907,Deanna Baxter,07-06-2012,Grade 3,,sudharaju434@gmail.com
S09908,Lauren Ramirez,01-06-2014,Grade 1,,sudharaju434@gmail.com
S09909,Kaitlyn Logan,18-12-2011,Grade 1,,sudharaju434@gmail.com
S09910,Timothy Castillo,07-06-2015,Grade 1,,sudharaju434@gmail.com
S09911,Gregory Garrett,24-08-2007,Grade 3,,sudharaju434@gmail.com
S09912,Katherine Lee,25-10-2012,Grade 1,,sudharaju434@gmail.com
S09913,heather jones,08-08-2011,Grade 5,,sudharaju434@gmail.com
S09914,Megan Mathews,07-09-2008,Grade 2,,sudharaju434@gmail.com
S09915,Anna Johnson,27-07-2014,Grade 3,,sudharaju434@gmail.com
S09916,Becky Jarvis,26-01-2012,Grade 5,,sudharaju434@gmail.com
S09917,Nicole Armstrong,08-02-2019,Grade 3,,sudharaju434@gmail.com
S09918,Annette Ramos,12-04-2018,Grade 1,,sudharaju434@gmail.com
S09919,Samantha Davis,02-01-2017,Grade 5,,sudharaju434@gmail.com
S09920,Linda Clark,23-10-2006,Grade 4,,sudharaju434@gmail.com
S09921,Emma Daniels,21-07-2015,Grade 1,,sudharaju434@gmail.com
S09922,Brandon Davis,05-08-2007,Grade 2,,sudharaju434@gmail.com
S09923,Michael Navarro DVM,16-02-2008,Grade 4,,sudharaju434@gmail.com
S09924,Jasmin Cantu,23-08-2014,Grade 5,,sudharaju434@gmail.com
S09925,Shannon Lam,03-07-2009,Grade 4,,sudharaju434@gmail.com
S09926,Austin Bennett,24-07-2018,Grade 3,,sudharaju434@gmail.com
S09927,Rebecca Robles,21-06-2016,Grade 3,,sudharaju434@gmail.com
S09928,Alexis Carter,04-17-2013,Grade 1,,sudharaju434@gmail.com
S09929,sarah barnes,09-03-2019,Grade 3,,sudharaju434@gmail.com
S09930,Jennifer Spence,16-02-2015,Grade 1,,sudharaju434@gmail.com
S09931,Angela Harris,01-09-2014,Grade 2,,sudharaju434@gmail.com
S09932,Timothy Gonzalez,20-01-2012,Grade 5,,sudharaju434@gmail.com
S09933,Zachary Santos,29-08-2009,Grade 3,,sudharaju434@gmail.com
S09934,Anthony Hansen,20-08-2011,Grade 4,,sudharaju434@gmail.com
S09935,ryan fuller,02-26-2011,Grade 5,,sudharaju434@gmail.com
S09936,Stephen Anderson,06-10-2007,Grade 1,,sudharaju434@gmail.com
S09937,Brandon Roy,28-11-2015,Grade 2,,sudharaju434@gmail.com
S09938,Sandy Roberts,03-02-2015,Grade 5,,sudharaju434@gmail.com
S09939,Veronica Daniels,25-08-2017,Grade 3,,sudharaju434@gmail.com
S09940,Katie Castro,04-15-2016,Grade 1,,sudharaju434@gmail.com
S09941,Matthew Gardner,28-11-2017,Grade 1,,sudharaju434@gmail.com
S09942,William Hughes,09-14-2015,Grade 4,,sudharaju434@gmail.com
S09943,Angela Weiss,04-01-2010,Grade 3,,sudharaju434@gmail.com
S09944,Amanda Morgan,27-05-2006,Grade 5,,sudharaju434@gmail.com
S09945,Kathryn Shepard,18-07-2009,Grade 4,,sudharaju434@gmail.com
S09946,Kristin Mckay,15-03-2006,Grade 1,,sudharaju434@gmail.com
S09947,Kelly Jenkins,12-11-2016,Grade 2,,sudharaju434@gmail.com
S09948,Terry Avila,28-08-2014,Grade 3,,sudharaju434@gmail.com
S09949,Debra Perez,25-01-2011,Grade 1,,sudharaju434@gmail.com
S09950,rachel moran,18-12-2007,Grade 2,,sudharaju434@gmail.com
S09951,Douglas Kim,04-10-2018,Grade 1,,sudharaju434@gmail.com
S09952,Patrick Tucker,13-09-2009,Grade 4,,sudharaju434@gmail.com
S09953,stephanie howe,20-07-2010,Grade 1,,sudharaju434@gmail.com
S09954,William Riley,28-07-2011,Grade 1,,sudharaju434@gmail.com
S09955,Michael Evans,27-02-2016,Grade 4,,sudharaju434@gmail.com
S09956,Jason Pierce,12-03-2018,Grade 5,,sudharaju434@gmail.com
S09957,Tracy Key,19-12-2017,Grade 3,,sudharaju434@gmail.com
S09958,Matthew Hartman,12-07-2015,Grade 2,,sudharaju434@gmail.com
S09959,Joseph Perez,12-18-2016,Grade 2,,sudharaju434@gmail.com
S09960,John Wilson,13-08-2016,Grade 4,,sudharaju434@gmail.com
S09961,Andrea Mullen,28-08-2016,Grade 3,,sudharaju434@gmail.com
S09962,Bradley Smith,08-05-2010,Grade 1,,sudharaju434@gmail.com
S09963,Brittney Lopez,21-07-2007,Grade 4,,sudharaju434@gmail.com
S09964,Mrs. Suzanne Sims,14-03-2013,Grade 4,,sudharaju434@gmail.com
S09965,shane robinson,15-12-2013,Grade 5,,sudharaju434@gmail.com
S09966,jaclyn myers,03-02-2007,Grade 4,,sudharaju434@gmail.com
S09967,Christopher Adams,01-03-2010,Grade 4,,sudharaju434@gmail.com
S09968,Stacy Johnson,24-01-2011,Grade 5,,sudharaju434@gmail.com
S09969,David Baldwin,17-08-2013,Grade 5,,sudharaju434@gmail.com
S09970,James Nelson,19-03-2011,Grade 4,,sudharaju434@gmail.com
S09971,Christopher Miller,04-06-2015,Grade 1,,sudharaju434@gmail.com
S09972,Patricia Bell,07-06-2015,Grade 3,,sudharaju434@gmail.com
S09973,Lindsey Meyer,01-12-2008,Grade 4,,sudharaju434@gmail.com
S09974,Laura Wiggins,22-08-2012,Grade 3,,sudharaju434@gmail.com
S09975,Victoria Thomas,06-16-2009,Grade 3,,sudharaju434@gmail.com
S09976,Kristen Nguyen,10-11-2009,Grade 5,,sudharaju434@gmail.com
S09977,benjamin clark,30-09-2016,Grade 5,,sudharaju434@gmail.com
S09978,James Welch,17-12-2007,Grade 4,,sudharaju434@gmail.com
S09979,Christopher Owens,28-05-2018,Grade 3,,sudharaju434@gmail.com
S09980,Kenneth Taylor,03-05-2017,Grade 2,,sudharaju434@gmail.com
S09981,Linda Small,11-02-2015,Grade 3,,sudharaju434@gmail.com
S09982,Patricia Keller,16-03-2010,Grade 3,,sudharaju434@gmail.com
S09983,Ashley Williams,29-07-2014,Grade 5,,sudharaju434@gmail.com
S09984,James Rivers,20-06-2015,Grade 1,,sudharaju434@gmail.com
S09985,Roger White,10-02-2019,Grade 1,,sudharaju434@gmail.com
S09986,Angela Kelley,30-11-2010,Grade 5,,sudharaju434@gmail.com
S09987,Sherri Stark,02-09-2015,Grade 3,,sudharaju434@gmail.com
S09988,Samantha James,19-03-2010,Grade 2,,sudharaju434@gmail.com
S09989,Breanna Horton,20-02-2012,Grade 3,,sudharaju434@gmail.com
S09990,Rachel Hardin,01-11-2012,Grade 2,,sudharaju434@gmail.com
S09991,gregory lozano,15-03-2013,Grade 2,,sudharaju434@gmail.com
S09992,Ryan Williams,24-11-2007,Grade 4,,sudharaju434@gmail.com
S09993,Alan Shelton,25-10-2012,Grade 3,,sudharaju434@gmail.com
S09994,Katherine Herrera,19-06-2016,Grade 4,,sudharaju434@gmail.com
S09995,brenda henderson,07-01-2018,Grade 3,,sudharaju434@gmail.com
S09996,Patrick Wheeler,24-05-2011,Grade 1,,sudharaju434@gmail.com
S09997,kristina davis,03-03-2007,Grade 3,,sudharaju434@gmail.com
S09998,Tyler Jones,01-09-2018,Grade 5,,sudharaju434@gmail.com
S09999,Chelsea Williams,13-01-2018,Grade 5,,sudharaju434@gmail.com
S10000,Deborah Peterson,07-08-2016,Grade 2,,sudharaju434@gmail.com
S10001,Alexandria Shah,02-03-2015,Grade 3,,sudharaju434@gmail.com
S10002,Christopher Lopez,31-10-2011,Grade 1,,sudharaju434@gmail.com
S10003,Tina Cooper,20-12-2018,Grade 1,,sudharaju434@gmail.com
S10004,Sarah Roberson,17-07-2016,Grade 5,,sudharaju434@gmail.com
S10005,Mr. Jonathan Thomas,10-07-2010,Grade 1,,sudharaju434@gmail.com
S10006,Aaron Gill,07-12-2016,Grade 3,,sudharaju434@gmail.com
S10007,Robert Mitchell,03-03-2010,Grade 2,,sudharaju434@gmail.com
S10008,Linda Hamilton,07-16-2008,Grade 3,,sudharaju434@gmail.com
S10009,Susan Cooper,19-02-2009,Grade 4,,sudharaju434@gmail.com
S10010,Robin Chen,28-03-2009,Grade 1,,sudharaju434@gmail.com
S10011,ashley chan,25-05-2014,Grade 3,,sudharaju434@gmail.com
S10012,Edward Hill,06-03-2016,Grade 5,,sudharaju434@gmail.com
S10013,eric white,23-04-2014,Grade 3,,sudharaju434@gmail.com
S10014,Tony Rios,09-14-2006,Grade 3,,sudharaju434@gmail.com
S10015,Meghan Myers,31-07-2017,Grade 3,,sudharaju434@gmail.com
S10016,Daniel Berry,22-06-2006,Grade 2,,sudharaju434@gmail.com
S10017,Brittany Hull,08-04-2012,Grade 3,,sudharaju434@gmail.com
S10018,Sarah Weaver,24-02-2010,Grade 5,,sudharaju434@gmail.com
S10019,Vincent Hunt,27-09-2013,Grade 3,,sudharaju434@gmail.com
S10020,claudia brown,23-01-2018,Grade 5,,sudharaju434@gmail.com
S10021,Craig Patterson,09-08-2012,Grade 2,,sudharaju434@gmail.com
S10022,Karen Harrison,09-08-2007,Grade 3,,sudharaju434@gmail.com
S10023,Jacqueline Clark,20-03-2018,Grade 2,,sudharaju434@gmail.com
S10024,Kimberly Rowe,25-09-2016,Grade 5,,sudharaju434@gmail.com
S10025,David James,04-09-2011,Grade 4,,sudharaju434@gmail.com
S10026,Melissa Schaefer,04-09-2013,Grade 5,,sudharaju434@gmail.com
S10027,Carla Wiggins,08-08-2010,Grade 3,,sudharaju434@gmail.com
S10028,Jodi Jackson,29-04-2006,Grade 4,,sudharaju434@gmail.com
S10029,Charles Delgado,02-12-2010,Grade 3,,sudharaju434@gmail.com
S10030,Mariah Grimes,07-24-2007,Grade 1,,sudharaju434@gmail.com
S10031,ryan nguyen,06-07-2010,Grade 1,,sudharaju434@gmail.com
S10032,Pamela Cox,18-04-2008,Grade 5,,sudharaju434@gmail.com
S10033,Alison Gonzales,05-10-2018,Grade 2,,sudharaju434@gmail.com
S10034,Roberto Foster,13-07-2017,Grade 3,,sudharaju434@gmail.com
S10035,David Johnson,15-10-2008,Grade 1,,sudharaju434@gmail.com
S10036,Christina Ramos,05-06-2015,Grade 2,,sudharaju434@gmail.com
S10037,Michele Curtis,26-12-2006,Grade 3,,sudharaju434@gmail.com
S10038,Joseph Simon,06-10-2012,Grade 3,,sudharaju434@gmail.com
S10039,Luis Conner,28-02-2018,Grade 5,,sudharaju434@gmail.com
S10040,Patrick Stanley,17-11-2014,Grade 1,,sudharaju434@gmail.com
S10041,christopher navarro,17-10-2016,Grade 5,,sudharaju434@gmail.com
S10042,Rachel Freeman,08-05-2015,Grade 1,,sudharaju434@gmail.com
S10043,Robert Lane,30-07-2010,Grade 4,,sudharaju434@gmail.com
S10044,Terrence Fernandez,07-05-2007,Grade 4,,sudharaju434@gmail.com
S10045,Angela Montgomery,13-11-2018,Grade 5,,sudharaju434@gmail.com
S10046,Natasha Lee,17-10-2017,Grade 2,,sudharaju434@gmail.com
S10047,spencer williams,23-04-2013,Grade 2,,sudharaju434@gmail.com
S10048,Mr. Keith Gomez,30-10-2018,Grade 2,,sudharaju434@gmail.com
S10049,Kimberly Lynch,14-01-2015,Grade 2,,sudharaju434@gmail.com
S10050,Janet Gordon,26-03-2017,Grade 1,,sudharaju434@gmail.com
S10051,Linda Allen,03-01-2014,Grade 5,,sudharaju434@gmail.com
S10052,Jeffrey Ruiz,05-29-2008,Grade 4,,sudharaju434@gmail.com
S10053,Lori Clark,11-03-2006,Grade 1,,sudharaju434@gmail.com
S10054,Abigail Mcconnell,02-08-2008,Grade 5,,sudharaju434@gmail.com
S10055,Sarah Mendoza,13-04-2006,Grade 3,,sudharaju434@gmail.com
S10056,Kyle Gates,18-10-2018,Grade 1,,sudharaju434@gmail.com
S10057,Marissa Patel,17-09-2016,Grade 2,,sudharaju434@gmail.com
S10058,Charles Herman,13-05-2012,Grade 1,,sudharaju434@gmail.com
S10059,Jimmy Jensen,09-12-2016,Grade 5,,sudharaju434@gmail.com
S10060,Tammy Sellers,05-16-2015,Grade 4,,sudharaju434@gmail.com
S10061,Melissa Mills,25-07-2010,Grade 1,,sudharaju434@gmail.com
S10062,Erin Brewer,27-11-2016,Grade 3,,sudharaju434@gmail.com
S10063,Troy Graham,20-09-2007,Grade 1,,sudharaju434@gmail.com
S10064,Wayne Oneill,16-03-2016,Grade 4,,sudharaju434@gmail.com
S10065,Gregory Cummings,18-11-2006,Grade 5,,sudharaju434@gmail.com
S10066,Jacob Beltran,19-06-2017,Grade 3,,sudharaju434@gmail.com
S10067,Carrie Leblanc,02-22-2018,Grade 2,,sudharaju434@gmail.com
S10068,Richard Henry,27-12-2017,Grade 4,,sudharaju434@gmail.com
S10069,William Stone,06-04-2007,Grade 3,,sudharaju434@gmail.com
S10070,jacob robinson,25-01-2010,Grade 5,,sudharaju434@gmail.com
S10071,Sarah Blake,14-08-2015,Grade 5,,sudharaju434@gmail.com
S10072,Mackenzie Davis,25-06-2010,Grade 2,,sudharaju434@gmail.com
S10073,Jennifer Brown,18-06-2012,Grade 3,,sudharaju434@gmail.com
S10074,Destiny Williams,29-11-2006,Grade 1,,sudharaju434@gmail.com
S10075,Cameron Daniel,20-12-2009,Grade 1,,sudharaju434@gmail.com
S10076,Jacqueline Blake,11-01-2007,Grade 2,,sudharaju434@gmail.com
S10077,Jacqueline Kirk,23-02-2011,Grade 5,,sudharaju434@gmail.com
S10078,Nicholas Daniel,02-09-2009,Grade 3,,sudharaju434@gmail.com
S10079,Gerald Bryant,07-04-2006,Grade 1,,sudharaju434@gmail.com
S10080,Rebecca Kane,17-10-2011,Grade 5,,sudharaju434@gmail.com
S10081,Alexandra Smith,02-08-2006,Grade 1,,sudharaju434@gmail.com
S10082,Paul Martinez,01-08-2011,Grade 2,,sudharaju434@gmail.com
S10083,matthew frost,05-08-2011,Grade 5,,sudharaju434@gmail.com
S10084,James Jackson,13-09-2013,Grade 5,,sudharaju434@gmail.com
S10085,Brian Jackson,23-06-2018,Grade 2,,sudharaju434@gmail.com
S10086,Kelsey Arroyo,25-02-2019,Grade 1,,sudharaju434@gmail.com
S10087,Lisa Walker,01-12-2016,Grade 5,,sudharaju434@gmail.com
S10088,Joseph Bishop,16-07-2012,Grade 4,,sudharaju434@gmail.com
S10089,Heather Hicks,18-05-2011,Grade 4,,sudharaju434@gmail.com
S10090,William Wheeler,11-28-2012,Grade 2,,sudharaju434@gmail.com
S10091,Amy Thomas,12-04-2018,Grade 3,,sudharaju434@gmail.com
S10092,Gary Ramos,16-05-2008,Grade 2,,sudharaju434@gmail.com
S10093,Andrea Pham,12-08-2014,Grade 4,,sudharaju434@gmail.com
S10094,Brian Orozco,10-03-2007,Grade 2,,sudharaju434@gmail.com
S10095,Jacqueline Caldwell,15-04-2007,Grade 3,,sudharaju434@gmail.com
S10096,Brian Torres,05-11-2010,Grade 4,,sudharaju434@gmail.com
S10097,Jacqueline Carpenter,13-07-2016,Grade 3,,sudharaju434@gmail.com
S10098,Sarah Crane,09-01-2015,Grade 4,,sudharaju434@gmail.com
S10099,Brian Jefferson,28-06-2018,Grade 4,,sudharaju434@gmail.com
S10100,Alyssa Montgomery,17-09-2007,Grade 5,,sudharaju434@gmail.com
S10101,George Parker,04-08-2014,Grade 1,,sudharaju434@gmail.com
S10102,Daniel Vaughn,14-08-2007,Grade 2,,sudharaju434@gmail.com
S10103,Jessica Vazquez,24-03-2012,Grade 5,,sudharaju434@gmail.com
S10104,Lisa Smith,24-09-2017,Grade 3,,sudharaju434@gmail.com
S10105,Kimberly Rios,29-11-2008,Grade 5,,sudharaju434@gmail.com
S10106,kimberly pierce,22-09-2016,Grade 3,,sudharaju434@gmail.com
S10107,Sarah Jenkins,15-08-2017,Grade 5,,sudharaju434@gmail.com
S10108,John Jackson,02-12-2012,Grade 3,,sudharaju434@gmail.com
S10109,Christopher White,04-11-2017,Grade 4,,sudharaju434@gmail.com
S10110,Jessica Ibarra,06-04-2016,Grade 5,,sudharaju434@gmail.com
S10111,Elaine Adams,06-08-2016,Grade 2,,sudharaju434@gmail.com
S10112,Paul Torres,05-09-2014,Grade 5,,sudharaju434@gmail.com
S10113,Ricardo Flores,23-01-2009,Grade 2,,sudharaju434@gmail.com
S10114,Timothy Nielsen,14-03-2009,Grade 1,,sudharaju434@gmail.com
S10115,Monica Baker,26-09-2016,Grade 1,,sudharaju434@gmail.com
S10116,Elijah Harvey,08-02-2014,Grade 4,,sudharaju434@gmail.com
S10117,Kimberly Little,28-10-2015,Grade 4,,sudharaju434@gmail.com
S10118,randall ray,23-06-2014,Grade 1,,sudharaju434@gmail.com
S10119,Justin Graves,21-12-2015,Grade 3,,sudharaju434@gmail.com
S10120,theresa ross,28-03-2017,Grade 4,,sudharaju434@gmail.com
S10121,elijah johnson,25-06-2007,Grade 3,,sudharaju434@gmail.com
S10122,Thomas Avila,02-09-2008,Grade 3,,sudharaju434@gmail.com
S10123,Scott Gregory,01-12-2006,Grade 3,,sudharaju434@gmail.com
S10124,Taylor Soto,12-27-2012,Grade 4,,sudharaju434@gmail.com
S10125,James Flores,16-03-2012,Grade 4,,sudharaju434@gmail.com
S10126,kara powers,10-11-2008,Grade 1,,sudharaju434@gmail.com
S10127,Michelle Larson,03-11-2010,Grade 2,,sudharaju434@gmail.com
S10128,Tracy Marks,16-10-2013,Grade 2,,sudharaju434@gmail.com
S10129,John Moyer,25-07-2008,Grade 5,,sudharaju434@gmail.com
S10130,Jacqueline Henderson,13-12-2017,Grade 1,,sudharaju434@gmail.com
S10131,David Griffin,29-04-2018,Grade 2,,sudharaju434@gmail.com
S10132,Timothy Shaffer,31-08-2018,Grade 5,,sudharaju434@gmail.com
S10133,Martha Solis,09-08-2011,Grade 4,,sudharaju434@gmail.com
S10134,Ashley Lee,24-04-2011,Grade 2,,sudharaju434@gmail.com
S10135,Daniel Lucas,01-05-2018,Grade 1,,sudharaju434@gmail.com
S10136,Ashley Chandler MD,03-26-2018,Grade 2,,sudharaju434@gmail.com
S10137,Wayne Phillips,25-02-2009,Grade 3,,sudharaju434@gmail.com
S10138,Scott Lindsey,04-06-2015,Grade 5,,sudharaju434@gmail.com
S10139,Kristina Washington,14-01-2014,Grade 5,,sudharaju434@gmail.com
S10140,Christina Lawson,12-27-2012,Grade 4,,sudharaju434@gmail.com
S10141,Juan Soto,14-07-2007,Grade 5,,sudharaju434@gmail.com
S10142,Anthony Gates,19-01-2018,Grade 2,,sudharaju434@gmail.com
S10143,Jose Cohen,14-03-2013,Grade 4,,sudharaju434@gmail.com
S10144,Jacob Mason,07-07-2016,Grade 3,,sudharaju434@gmail.com
S10145,Brandy Adams,07-19-2013,Grade 3,,sudharaju434@gmail.com
S10146,Albert Watson,29-04-2007,Grade 3,,sudharaju434@gmail.com
S10147,Victor Davenport,02-01-2009,Grade 2,,sudharaju434@gmail.com
S10148,Kenneth Hernandez,05-02-2017,Grade 4,,sudharaju434@gmail.com
S10149,Michelle Reid,03-12-2014,Grade 1,,sudharaju434@gmail.com
S10150,Jenny Wright,15-04-2007,Grade 4,,sudharaju434@gmail.com
S10151,Deborah Garcia,22-02-2012,Grade 4,,sudharaju434@gmail.com
S10152,Michelle Mills,11-03-2015,Grade 4,,sudharaju434@gmail.com
S10153,Christopher Neal III,21-12-2012,Grade 2,,sudharaju434@gmail.com
S10154,Katherine Burton,05-07-2006,Grade 3,,sudharaju434@gmail.com
S10155,Michael Peterson PhD,16-12-2013,Grade 1,,sudharaju434@gmail.com
S10156,Lacey Barrett,09-10-2016,Grade 2,,sudharaju434@gmail.com
S10157,Jenna Chen,08-02-2018,Grade 5,,sudharaju434@gmail.com
S10158,Ricky Perez,30-03-2015,Grade 5,,sudharaju434@gmail.com
S10159,Lisa Benjamin,15-03-2018,Grade 2,,sudharaju434@gmail.com
S10160,Julie Long,25-05-2013,Grade 2,,sudharaju434@gmail.com
S10161,Glenn Baker,27-03-2006,Grade 3,,sudharaju434@gmail.com
S10162,Michael Allen,27-11-2014,Grade 2,,sudharaju434@gmail.com
S10163,Carlos Saunders,13-12-2016,Grade 1,,sudharaju434@gmail.com
S10164,Nichole Wilson,12-08-2010,Grade 3,,sudharaju434@gmail.com
S10165,Tamara Bowers MD,06-20-2018,Grade 1,,sudharaju434@gmail.com
S10166,Victoria Beasley,22-08-2018,Grade 1,,sudharaju434@gmail.com
S10167,Walter Baker,17-05-2018,Grade 4,,sudharaju434@gmail.com
S10168,Jennifer Smith,17-01-2008,Grade 3,,sudharaju434@gmail.com
S10169,Patrick White,03-03-2013,Grade 3,,sudharaju434@gmail.com
S10170,bryan petty,18-07-2012,Grade 2,,sudharaju434@gmail.com
S10171,Samantha Woods,13-03-2008,Grade 3,,sudharaju434@gmail.com
S10172,Dr. Wendy Snyder,09-09-2008,Grade 2,,sudharaju434@gmail.com
S10173,Cynthia Robinson,03-11-2007,Grade 1,,sudharaju434@gmail.com
S10174,Allen Nguyen,17-01-2014,Grade 4,,sudharaju434@gmail.com
S10175,William Avery,27-10-2007,Grade 1,,sudharaju434@gmail.com
S10176,Catherine Williams,28-10-2017,Grade 4,,sudharaju434@gmail.com
S10177,Kevin Boone Jr.,19-04-2008,Grade 1,,sudharaju434@gmail.com
S10178,Benjamin Franco,07-06-2007,Grade 5,,sudharaju434@gmail.com
S10179,Lauren Garcia,11-09-2016,Grade 2,,sudharaju434@gmail.com
S10180,Rodney Mcdonald,25-06-2015,Grade 3,,sudharaju434@gmail.com
S10181,Casey Silva,09-03-2014,Grade 4,,sudharaju434@gmail.com
S10182,Anna Rocha,01-10-2010,Grade 2,,sudharaju434@gmail.com
S10183,david anderson,12-03-2010,Grade 4,,sudharaju434@gmail.com
S10184,David Combs,24-12-2013,Grade 2,,sudharaju434@gmail.com
S10185,Edward Rodriguez,14-04-2016,Grade 1,,sudharaju434@gmail.com
S10186,Lydia Gregory,25-07-2015,Grade 4,,sudharaju434@gmail.com
S10187,Ian Crawford,27-03-2007,Grade 2,,sudharaju434@gmail.com
S10188,Charles Collins,28-07-2013,Grade 4,,sudharaju434@gmail.com
S10189,Ashley Stewart,04-15-2007,Grade 4,,sudharaju434@gmail.com
S10190,Tony Jones,03-03-2011,Grade 5,,sudharaju434@gmail.com
S10191,Catherine Mccann,04-28-2010,Grade 5,,sudharaju434@gmail.com
S10192,Rebecca Martin,26-12-2014,Grade 2,,sudharaju434@gmail.com
S10193,Tracy Stone,09-02-2009,Grade 5,,sudharaju434@gmail.com
S10194,Michael Glenn,29-06-2011,Grade 1,,sudharaju434@gmail.com
S10195,Joshua Lutz,02-02-2013,Grade 4,,sudharaju434@gmail.com
S10196,Derrick Rasmussen,05-11-2012,Grade 3,,sudharaju434@gmail.com
S10197,John Chan,21-03-2010,Grade 5,,sudharaju434@gmail.com
S10198,Taylor Norton,11-11-2016,Grade 1,,sudharaju434@gmail.com
S10199,mitchell gomez,14-04-2009,Grade 3,,sudharaju434@gmail.com
S10200,Elizabeth Gay,12-28-2018,Grade 5,,sudharaju434@gmail.com
S10201,Ryan Kelly,13-05-2008,Grade 1,,sudharaju434@gmail.com
S10202,Allison Martinez,12-03-2008,Grade 3,,sudharaju434@gmail.com
S10203,Teresa Bowman,29-06-2008,Grade 5,,sudharaju434@gmail.com
S10204,ryan newton,12-10-2009,Grade 5,,sudharaju434@gmail.com
S10205,Mr. Brandon Lopez,30-10-2015,Grade 2,,sudharaju434@gmail.com
S10206,robert snyder,13-10-2014,Grade 5,,sudharaju434@gmail.com
S10207,Barbara Miller,18-09-2009,Grade 1,,sudharaju434@gmail.com
S10208,Connie Mercado,21-07-2017,Grade 4,,sudharaju434@gmail.com
S10209,Gregory Hansen,05-06-2006,Grade 2,,sudharaju434@gmail.com
S10210,Stacy Miller,14-07-2016,Grade 5,,sudharaju434@gmail.com
S10211,Rachel Foster,18-10-2011,Grade 4,,sudharaju434@gmail.com
S10212,Melissa Malone,15-09-2016,Grade 2,,sudharaju434@gmail.com
S10213,Christopher Richards,02-02-2015,Grade 2,,sudharaju434@gmail.com
S10214,Paula Garcia,13-02-2019,Grade 4,,sudharaju434@gmail.com
S10215,Michael Fuller,26-05-2016,Grade 4,,sudharaju434@gmail.com
S10216,Sandra Morse,08-03-2017,Grade 2,,sudharaju434@gmail.com
S10217,Pamela Hunt,11-06-2014,Grade 3,,sudharaju434@gmail.com
S10218,Shawn Silva,16-10-2006,Grade 5,,sudharaju434@gmail.com
S10219,Joseph Smith,01-12-2013,Grade 3,,sudharaju434@gmail.com
S10220,Sarah Stokes PhD,19-10-2009,Grade 1,,sudharaju434@gmail.com
S10221,susan gates,20-06-2016,Grade 3,,sudharaju434@gmail.com
S10222,Allen Jordan,12-05-2017,Grade 3,,sudharaju434@gmail.com
S10223,Mr. Zachary Montes II,11-12-2009,Grade 3,,sudharaju434@gmail.com
S10224,Christopher Fox,06-06-2015,Grade 4,,sudharaju434@gmail.com
S10225,John Medina,16-10-2011,Grade 3,,sudharaju434@gmail.com
S10226,ashley thomas,23-07-2013,Grade 1,,sudharaju434@gmail.com
